seuNumero,tipoOpFinanceira
10507,04 - Via Compensação
10516,04 - Via Compensação
10532,04 - Via Compensação
10538,04 - Via Compensação
10551,04 - Via Compensação
10553,04 - Via Compensação
10555,04 - Via Compensação
10583,04 - Via Compensação
10598,04 - Via Compensação
10601,04 - Via Compensação
10608,04 - Via Compensação
10615,04 - Via Compensação
10616,07 - Via Pix
10619,07 - Via Pix
10634,04 - Via Compensação
10638,04 - Via Compensação
10640,04 - Via Compensação
10643,04 - Via Compensação
10657,04 - Via Compensação
10662,04 - Via Compensação
10665,04 - Via Compensação
10671,04 - Via Compensação
10673,04 - Via Compensação
10675,07 - Via Pix
10687,07 - Via Pix
10690,04 - Via Compensação
10693,04 - Via Compensação
10703,07 - Via Pix
10708,06 - Via Retaguarda
10712,04 - Via Compensação
10719,04 - Via Compensação
10725,04 - Via Compensação
10727,04 - Via Compensação
10737,04 - Via Compensação
10742,04 - Via Compensação
10751,04 - Via Compensação
10752,04 - Via Compensação
10753,04 - Via Compensação
10767,06 - Via Retaguarda
10766,04 - Via Compensação
10771,04 - Via Compensação
10779,04 - Via Compensação
10782,04 - Via Compensação
10785,04 - Via Compensação
10788,04 - Via Compensação
10789,04 - Via Compensação
10823,04 - Via Compensação
10826,04 - Via Compensação
10835,04 - Via Compensação
10839,04 - Via Compensação
10852,07 - Via Pix
10859,04 - Via Compensação
10872,04 - Via Compensação
10880,04 - Via Compensação
10884,04 - Via Compensação
10886,04 - Via Compensação
10891,04 - Via Compensação
10900,04 - Via Compensação
10896,04 - Via Compensação
10906,04 - Via Compensação
10908,07 - Via Pix
10914,04 - Via Compensação
10916,07 - Via Pix
10924,04 - Via Compensação
10926,04 - Via Compensação
10934,07 - Via Pix
10937,04 - Via Compensação
10940,04 - Via Compensação
10952,04 - Via Compensação
10955,04 - Via Compensação
10968,04 - Via Compensação
10974,04 - Via Compensação
10984,04 - Via Compensação
10989,04 - Via Compensação
10991,07 - Via Pix
10995,07 - Via Pix
11006,04 - Via Compensação
1007492,04 - Via Compensação
11009,04 - Via Compensação
11012,04 - Via Compensação
11021,04 - Via Compensação
11029,04 - Via Compensação
11038,04 - Via Compensação
11039,07 - Via Pix
11049,04 - Via Compensação
11058,07 - Via Pix
11062,06 - Via Retaguarda
11073,04 - Via Compensação
11077,04 - Via Compensação
11091,04 - Via Compensação
11097,04 - Via Compensação
11101,04 - Via Compensação
11112,07 - Via Pix
11125,04 - Via Compensação
11127,04 - Via Compensação
11130,04 - Via Compensação
11139,04 - Via Compensação
11141,04 - Via Compensação
11145,04 - Via Compensação
11149,04 - Via Compensação
11151,04 - Via Compensação
11160,07 - Via Pix
11168,04 - Via Compensação
11179,04 - Via Compensação
11182,04 - Via Compensação
11188,07 - Via Pix
11200,04 - Via Compensação
11209,04 - Via Compensação
11217,04 - Via Compensação
11226,04 - Via Compensação
11230,04 - Via Compensação
11238,04 - Via Compensação
11241,04 - Via Compensação
11252,07 - Via Pix
11255,04 - Via Compensação
11263,04 - Via Compensação
11266,04 - Via Compensação
11271,04 - Via Compensação
11281,04 - Via Compensação
11286,04 - Via Compensação
11298,04 - Via Compensação
11300,07 - Via Pix
11305,04 - Via Compensação
11308,04 - Via Compensação
11320,04 - Via Compensação
11322,04 - Via Compensação
11325,04 - Via Compensação
11338,04 - Via Compensação
11340,04 - Via Compensação
1007510,04 - Via Compensação
11352,07 - Via Pix
11355,04 - Via Compensação
11357,04 - Via Compensação
11368,04 - Via Compensação
11376,04 - Via Compensação
11380,04 - Via Compensação
11392,04 - Via Compensação
11402,04 - Via Compensação
11417,04 - Via Compensação
11420,04 - Via Compensação
11425,07 - Via Pix
11430,04 - Via Compensação
11432,04 - Via Compensação
11434,04 - Via Compensação
11438,04 - Via Compensação
11441,07 - Via Pix
11444,04 - Via Compensação
11447,07 - Via Pix
11449,04 - Via Compensação
11458,04 - Via Compensação
11461,07 - Via Pix
11463,04 - Via Compensação
11466,07 - Via Pix
11471,04 - Via Compensação
11480,04 - Via Compensação
11484,04 - Via Compensação
11494,04 - Via Compensação
11500,07 - Via Pix
11515,04 - Via Compensação
11520,04 - Via Compensação
11528,04 - Via Compensação
11534,07 - Via Pix
11536,04 - Via Compensação
11539,04 - Via Compensação
11548,04 - Via Compensação
11550,04 - Via Compensação
11552,04 - Via Compensação
11562,07 - Via Pix
11571,04 - Via Compensação
11583,04 - Via Compensação
11586,04 - Via Compensação
11588,04 - Via Compensação
11591,06 - Via Retaguarda
11604,04 - Via Compensação
11608,04 - Via Compensação
11611,04 - Via Compensação
11612,07 - Via Pix
11621,07 - Via Pix
11627,04 - Via Compensação
11629,07 - Via Pix
11632,04 - Via Compensação
11641,04 - Via Compensação
11656,07 - Via Pix
11659,04 - Via Compensação
11663,07 - Via Pix
11665,04 - Via Compensação
11677,04 - Via Compensação
11685,04 - Via Compensação
11692,04 - Via Compensação
11697,04 - Via Compensação
11701,07 - Via Pix
11703,04 - Via Compensação
11711,04 - Via Compensação
11712,04 - Via Compensação
11717,04 - Via Compensação
11730,04 - Via Compensação
11736,07 - Via Pix
11759,04 - Via Compensação
11772,04 - Via Compensação
11777,04 - Via Compensação
11779,04 - Via Compensação
11784,04 - Via Compensação
11790,04 - Via Compensação
11793,04 - Via Compensação
1007532,04 - Via Compensação
11809,04 - Via Compensação
11820,07 - Via Pix
11834,04 - Via Compensação
11844,04 - Via Compensação
11850,04 - Via Compensação
11856,04 - Via Compensação
11870,04 - Via Compensação
11874,04 - Via Compensação
11878,04 - Via Compensação
11881,06 - Via Retaguarda
1007542,04 - Via Compensação
11877,07 - Via Pix
11903,04 - Via Compensação
11906,07 - Via Pix
11909,07 - Via Pix
11913,07 - Via Pix
11926,04 - Via Compensação
11925,04 - Via Compensação
11933,04 - Via Compensação
11940,04 - Via Compensação
11946,04 - Via Compensação
11950,07 - Via Pix
11953,04 - Via Compensação
11961,04 - Via Compensação
11964,07 - Via Pix
11978,04 - Via Compensação
11986,07 - Via Pix
11997,04 - Via Compensação
12000,07 - Via Pix
12017,04 - Via Compensação
12020,07 - Via Pix
12039,04 - Via Compensação
12042,04 - Via Compensação
12054,04 - Via Compensação
12061,04 - Via Compensação
12064,04 - Via Compensação
12067,04 - Via Compensação
12078,07 - Via Pix
12083,04 - Via Compensação
12098,04 - Via Compensação
12108,04 - Via Compensação
12116,07 - Via Pix
1007019,04 - Via Compensação
1007071,04 - Via Compensação
1007188,07 - Via Pix
1007281,04 - Via Compensação
1007297,04 - Via Compensação
1007314,04 - Via Compensação
1007359,04 - Via Compensação
1007374,04 - Via Compensação
1007409,04 - Via Compensação
1007418,07 - Via Pix
1007430,04 - Via Compensação
1007435,04 - Via Compensação
1007441,04 - Via Compensação
1007453,04 - Via Compensação
10065,04 - Via Compensação
10071,04 - Via Compensação
10074,04 - Via Compensação
10083,04 - Via Compensação
10094,04 - Via Compensação
10102,04 - Via Compensação
10105,04 - Via Compensação
10108,04 - Via Compensação
1007459,04 - Via Compensação
10113,04 - Via Compensação
10124,07 - Via Pix
10136,04 - Via Compensação
10142,07 - Via Pix
10149,07 - Via Pix
10158,04 - Via Compensação
10176,07 - Via Pix
10190,07 - Via Pix
10193,04 - Via Compensação
10200,07 - Via Pix
10212,07 - Via Pix
10215,04 - Via Compensação
10218,07 - Via Pix
10232,04 - Via Compensação
10235,07 - Via Pix
10238,04 - Via Compensação
10241,04 - Via Compensação
10249,07 - Via Pix
10255,07 - Via Pix
10261,04 - Via Compensação
10270,04 - Via Compensação
10273,04 - Via Compensação
10276,04 - Via Compensação
10280,07 - Via Pix
10286,04 - Via Compensação
10300,04 - Via Compensação
10303,04 - Via Compensação
10306,04 - Via Compensação
10309,04 - Via Compensação
10316,04 - Via Compensação
10322,04 - Via Compensação
13854,04 - Via Compensação
13865,07 - Via Pix
13877,04 - Via Compensação
13885,07 - Via Pix
13888,07 - Via Pix
13893,07 - Via Pix
13898,04 - Via Compensação
13909,07 - Via Pix
13946,04 - Via Compensação
13954,04 - Via Compensação
13967,04 - Via Compensação
13986,07 - Via Pix
13993,07 - Via Pix
13996,04 - Via Compensação
14013,04 - Via Compensação
14057,07 - Via Pix
12066,04 - Via Compensação
12069,04 - Via Compensação
12072,04 - Via Compensação
12080,04 - Via Compensação
12085,04 - Via Compensação
12089,04 - Via Compensação
12092,07 - Via Pix
12101,04 - Via Compensação
12109,04 - Via Compensação
12111,04 - Via Compensação
12114,04 - Via Compensação
12131,04 - Via Compensação
12138,04 - Via Compensação
12141,04 - Via Compensação
12172,04 - Via Compensação
12174,07 - Via Pix
12179,07 - Via Pix
12187,04 - Via Compensação
12210,04 - Via Compensação
12212,04 - Via Compensação
12222,04 - Via Compensação
12226,04 - Via Compensação
12236,04 - Via Compensação
12241,07 - Via Pix
12245,04 - Via Compensação
12250,04 - Via Compensação
12266,04 - Via Compensação
12269,04 - Via Compensação
12282,04 - Via Compensação
12288,04 - Via Compensação
12298,04 - Via Compensação
12302,04 - Via Compensação
12314,04 - Via Compensação
12316,04 - Via Compensação
12326,07 - Via Pix
12327,07 - Via Pix
12345,04 - Via Compensação
12348,04 - Via Compensação
12351,07 - Via Pix
12362,07 - Via Pix
12365,04 - Via Compensação
12363,04 - Via Compensação
12377,04 - Via Compensação
12393,04 - Via Compensação
12412,04 - Via Compensação
12418,07 - Via Pix
12424,04 - Via Compensação
12445,04 - Via Compensação
12451,04 - Via Compensação
12456,04 - Via Compensação
12476,04 - Via Compensação
12485,04 - Via Compensação
12490,04 - Via Compensação
12500,04 - Via Compensação
12505,07 - Via Pix
12517,04 - Via Compensação
12526,04 - Via Compensação
12539,04 - Via Compensação
12543,07 - Via Pix
12546,04 - Via Compensação
12549,04 - Via Compensação
12551,04 - Via Compensação
12554,07 - Via Pix
12558,04 - Via Compensação
12562,04 - Via Compensação
12575,04 - Via Compensação
12578,07 - Via Pix
12583,04 - Via Compensação
12587,04 - Via Compensação
12623,04 - Via Compensação
12631,04 - Via Compensação
12649,04 - Via Compensação
12658,07 - Via Pix
12662,04 - Via Compensação
12674,04 - Via Compensação
12676,07 - Via Pix
12682,04 - Via Compensação
12693,04 - Via Compensação
1007597,04 - Via Compensação
1007598,04 - Via Compensação
12711,04 - Via Compensação
12729,04 - Via Compensação
12742,07 - Via Pix
12754,04 - Via Compensação
12762,04 - Via Compensação
12764,04 - Via Compensação
12768,04 - Via Compensação
12770,04 - Via Compensação
12778,04 - Via Compensação
12798,04 - Via Compensação
12802,04 - Via Compensação
12804,04 - Via Compensação
12833,04 - Via Compensação
12836,04 - Via Compensação
12837,04 - Via Compensação
12851,04 - Via Compensação
12854,04 - Via Compensação
12862,04 - Via Compensação
12869,04 - Via Compensação
12875,04 - Via Compensação
12878,04 - Via Compensação
12894,04 - Via Compensação
12905,04 - Via Compensação
12916,04 - Via Compensação
12923,07 - Via Pix
12929,04 - Via Compensação
12933,04 - Via Compensação
12940,07 - Via Pix
12946,04 - Via Compensação
12952,06 - Via Retaguarda
1007618,04 - Via Compensação
12968,06 - Via Retaguarda
12977,04 - Via Compensação
12982,04 - Via Compensação
12985,04 - Via Compensação
12987,04 - Via Compensação
13001,07 - Via Pix
13018,04 - Via Compensação
13023,07 - Via Pix
13046,04 - Via Compensação
13049,04 - Via Compensação
13056,04 - Via Compensação
13071,04 - Via Compensação
13075,07 - Via Pix
13093,04 - Via Compensação
13096,04 - Via Compensação
13098,04 - Via Compensação
13109,04 - Via Compensação
13126,07 - Via Pix
13129,07 - Via Pix
13153,04 - Via Compensação
13150,04 - Via Compensação
13169,04 - Via Compensação
13189,04 - Via Compensação
13199,04 - Via Compensação
13210,04 - Via Compensação
13225,04 - Via Compensação
13231,04 - Via Compensação
13238,04 - Via Compensação
13246,07 - Via Pix
13272,04 - Via Compensação
13275,04 - Via Compensação
13278,04 - Via Compensação
13281,04 - Via Compensação
13292,04 - Via Compensação
13300,04 - Via Compensação
13309,04 - Via Compensação
13311,04 - Via Compensação
13316,04 - Via Compensação
13319,04 - Via Compensação
13332,04 - Via Compensação
13341,04 - Via Compensação
13349,04 - Via Compensação
13353,04 - Via Compensação
13356,04 - Via Compensação
13358,04 - Via Compensação
13376,07 - Via Pix
13380,04 - Via Compensação
13388,04 - Via Compensação
13394,04 - Via Compensação
13397,04 - Via Compensação
13399,07 - Via Pix
13410,07 - Via Pix
13413,04 - Via Compensação
13416,04 - Via Compensação
13419,04 - Via Compensação
13435,04 - Via Compensação
13439,04 - Via Compensação
13454,04 - Via Compensação
13457,07 - Via Pix
13459,04 - Via Compensação
13463,07 - Via Pix
13478,04 - Via Compensação
13480,04 - Via Compensação
13486,04 - Via Compensação
13492,04 - Via Compensação
13522,04 - Via Compensação
13536,04 - Via Compensação
13559,04 - Via Compensação
13562,04 - Via Compensação
13564,04 - Via Compensação
13576,07 - Via Pix
13579,04 - Via Compensação
13596,04 - Via Compensação
13603,07 - Via Pix
13609,04 - Via Compensação
13617,07 - Via Pix
13619,04 - Via Compensação
13625,04 - Via Compensação
13631,04 - Via Compensação
13642,04 - Via Compensação
13645,07 - Via Pix
13649,04 - Via Compensação
13682,04 - Via Compensação
13688,04 - Via Compensação
13692,07 - Via Pix
13697,04 - Via Compensação
13699,04 - Via Compensação
13702,07 - Via Pix
13726,07 - Via Pix
13732,04 - Via Compensação
13740,04 - Via Compensação
13743,07 - Via Pix
13746,07 - Via Pix
13760,04 - Via Compensação
13763,04 - Via Compensação
13766,04 - Via Compensação
13769,04 - Via Compensação
13794,04 - Via Compensação
13805,04 - Via Compensação
13808,07 - Via Pix
13811,07 - Via Pix
13837,04 - Via Compensação
13848,04 - Via Compensação
13851,04 - Via Compensação
10246,04 - Via Compensação
10254,04 - Via Compensação
10260,04 - Via Compensação
10267,04 - Via Compensação
10275,04 - Via Compensação
10282,04 - Via Compensação
10285,07 - Via Pix
10288,04 - Via Compensação
10291,07 - Via Pix
10294,07 - Via Pix
10305,04 - Via Compensação
10323,04 - Via Compensação
10330,04 - Via Compensação
10333,04 - Via Compensação
10341,04 - Via Compensação
10344,07 - Via Pix
1007470,04 - Via Compensação
10351,04 - Via Compensação
10376,04 - Via Compensação
10380,04 - Via Compensação
10400,04 - Via Compensação
10404,07 - Via Pix
10416,04 - Via Compensação
10423,04 - Via Compensação
10425,04 - Via Compensação
10439,04 - Via Compensação
10449,07 - Via Pix
10452,04 - Via Compensação
10456,07 - Via Pix
10474,04 - Via Compensação
10477,04 - Via Compensação
10480,04 - Via Compensação
10483,04 - Via Compensação
10496,07 - Via Pix
10501,04 - Via Compensação
10518,04 - Via Compensação
10521,07 - Via Pix
10524,04 - Via Compensação
10533,07 - Via Pix
10544,04 - Via Compensação
10546,04 - Via Compensação
10493,04 - Via Compensação
10557,04 - Via Compensação
10567,04 - Via Compensação
10582,07 - Via Pix
10584,04 - Via Compensação
